template_id,difficulty,source_row,combination,query,question,rephrase,narrative_question
hard_r0065,hard,65,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""ER_VISIT"": ""Y""}}]}}}",Reports show entries phrase 'Y'. Can you list these cases and summarize results?,"Speaking for affected families, Records indicate . How often did these lead to life-threatening events or death?","Finding records where patients had an ER visit, and speaking for affected families, how often did these lead to life-threatening events or death? In recent reports, this could indicate classification inconsistencies. Would it be useful to compare these instances across facilities?"
hard_r0066,hard,66,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""HOSPITAL"": ""Y""}}]}}}",I've found records phrase 'Y'. Please pull up similar cases and their details.,"As a health analyst, Records indicate . How often did these lead to life-threatening events or death?","Data associated with records shows hospitalizations. As a health analyst, how often did these lead to life-threatening events or death? This might uncover hidden subgroups with distinct recovery trajectories. Could we also summarize their hospitalization outcomes?"
hard_r0067,hard,67,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_LOT"": ""004m20A""}}]}}}",I've found records phrase '004m20A'. Please pull up similar cases and their details.,"As a health analyst, There are reports showing . How many are there and what outcomes did they have?","As an analyst, noticing vaccine lot 004m20A, there are reports showing related cases. How many are there, and what outcomes did they have? This prompts a deeper look at symptom onset timelines might extracting these records help clarify response patterns?"
hard_r0068,hard,68,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""RECVDATE"": ""07/13/2023""}}]}}}",I noticed records phrase '07/13/2023'. Could you retrieve all matching entries and their outcomes?,"Speaking as a patient advocate, Some entries have . Please find those and summarize their hospitalization and recovery info.","Occurrences of records dated 07/13/2023 may reflect demographic or treatment-based nuances. Speaking as a patient advocate, some entries include specific conditions or events—could you identify those and summarize their hospitalization and recovery information? Should we also filter by age group to evaluate outcome disparities?"
hard_r0069,hard,69,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""L_THREAT"": ""Y""}}]}}}",I've found records phrase 'Y'. Please pull up similar cases and their details.,"As someone researching this, When occurs, what do the follow-up data say about patient outcomes?","Documenting cases marked as life-threatening, as someone researching this, when such events occur, what do the follow-up data show about patient outcomes? Capturing these alongside other events can highlight co-occurrence patterns. Would exploring correlated symptoms yield actionable insights?"
hard_r0070,hard,70,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""ALLERGIES"": ""Eggs allergy.""}}]}}}",Entries phrase 'Eggs allergy.' caught my attention. Could you show these instances and what happened?,"As a clinician, Some entries have . Please find those and summarize their hospitalization and recovery info.","Cases labeled with eggs allergy may reveal reporting biases in our dataset. As a clinician, some entries include this allergy. Could you find those and summarize their hospitalization and recovery information? Can we also aggregate these entries to assess documentation consistency?"
hard_r0071,hard,71,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""HOSPITAL"": ""Y""}}]}}}",I've found records phrase 'Y'. Please pull up similar cases and their details.,"As someone researching this, I noticed records where . Could you pull up those cases and tell me what happened afterward?","Investigating records involving hospitalizations, as someone researching this, I noticed cases where patients were admitted—could you pull up those cases and tell me what happened afterward? This might expose links to severe adverse events.Would you also analyze their ER visit and hospitalization rates?"
hard_r0072,hard,72,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_NAME"": ""INFLUENZA (SEASONAL) (FLUBLOK)""}}]}}}","When data indicates phrase 'INFLUENZA (SEASONAL) (FLUBLOK)', what are the matching records and their follow-up?","From my perspective, When occurs, what do the follow-up data say about patient outcomes?","When reviewing cases marked with INFLUENZA (SEASONAL) (FLUBLOK), from my perspective, when these occur, what do the follow-up data show about patient outcomes? Analyzing patient demographics might reveal significant trends—could you also examine age and location distributions?"
hard_r0073,hard,73,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""DIED"": ""Y""}}]}}}","When data indicates phrase 'Y', what are the matching records and their follow-up?","As someone researching this, Entries with have been flagged. Please retrieve those and note any prior vaccinations or allergies.","In clinical audits, entries marked as death cases have been flagged. As someone researching this, could you retrieve those and note any prior vaccinations or allergies? This can signal procedural deviations. Would compiling all such records help identify potential root causes?"
hard_r0074,hard,74,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_NAME"": ""MENINGOCOCCAL CONJUGATE (MENQUADFI)""}}]}}}",I've found records phrase 'MENINGOCOCCAL CONJUGATE (MENQUADFI)'. Please pull up similar cases and their details.,"As a clinician, When occurs, what do the follow-up data say about patient outcomes?","Entries tagged with MENINGOCOCCAL CONJUGATE (MENQUADFI) may correlate with specific vaccine manufacturers or lot numbers. As a clinician, when such cases occur, what do the follow-up data show about patient outcomes? Should we also cross-reference these variables to identify potential patterns?"
hard_r0075,hard,75,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""RECOVD"": ""N""}}]}}}","When data indicates phrase 'N', what are the matching records and their follow-up?","From my perspective, When occurs, what do the follow-up data say about patient outcomes?","Finding records where patients did not recover, from my perspective, when this occurs, what do the follow-up data show about patient outcomes? In recent reports, this could indicate classification inconsistencies. Would it be useful to compare these instances across facilities?"
hard_r0076,hard,76,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_DATE"": ""09/01/2022""}}]}}}",Entries phrase '09/01/2022' caught my attention. Could you show these instances and what happened?,"Speaking for affected families, Could you show me all instances of and their subsequent examination results?","Data associated with records dated 09/01/2022 might uncover hidden subgroups with distinct recovery trajectories. Speaking for affected families, could you show me all instances from this date and their subsequent examination results? Could we also summarize their hospitalization outcomes?"
hard_r0077,hard,77,match_phrase,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_SITE"": ""NS""}}]}}}","When data indicates phrase 'NS', what are the matching records and their follow-up?","From my perspective, Could you show me all instances of and their subsequent examination results?","As an analyst, noticing vaccination site marked as NS, from my perspective, could you show me all instances and their subsequent examination results? This prompts a deeper look at symptom onset timelines. Might extracting these records help clarify response patterns?"
